,Month,CPI,InterestRate,GDP,Borrowing,CommercialLoan,ConsumerLoan,Deficit,ITBPrice,ITBVol,VGTPrice,VGTVol,S&P500Price,S&P500Vol
129,2017-02-01,0.25245,20.37037,0.34712000000000004,-0.0075,-3.1,5.9,-0.7986411796797851,0.042592876111549056,-0.29577149840858735,0.04587667608038153,-0.16734391697953083,0.042592876111549056,-0.29577149840858735
130,2017-03-01,0.40431,1.53846,0.34712000000000004,-0.43059,-0.8,4.5,-2.8628271875783127,0.07300128227487584,0.4467278661715134,0.026897201149183054,-0.11170525854752374,0.07300128227487584,0.4467278661715134
131,2017-04-01,0.15927,19.69697,0.34712000000000004,1.83676,0.0,2.2,-4.746684350687943,0.013582719590042083,0.09529396138027554,0.00526033643452503,0.033098877645149676,0.013582719590042083,0.09529396138027554
132,2017-05-01,-0.04672,13.92405,0.3330033333333333,-0.84771,-9.3,2.2,-0.08233582779795098,0.013710251393875607,-0.24724312938960652,0.05039794481981627,0.36292891812372335,0.013710251393875607,-0.24724312938960652
133,2017-06-01,0.12342,1.11111,0.3330033333333333,-0.60037,0.3,2.0,-2.035156616868273,0.027935503999484784,0.619926184045032,0.014812462382919514,-0.010735745542420445,0.027935503999484784,0.619926184045032
134,2017-07-01,-0.0774,14.28571,0.3330033333333333,-0.10074,2.6,2.6,-1.484717074258699,0.02373306858459051,-0.1375734425595178,0.008712426433348637,-0.19407046124136568,0.02373306858459051,-0.1375734425595178
135,2017-08-01,0.06516,10.57692,0.27413333333333334,0.11682,1.0,0.7,0.020437391939368298,-0.006000788243077052,-0.3956325017693988,0.014645508600458663,-0.1932678948262833,-0.006000788243077052,-0.3956325017693988
136,2017-09-01,0.03276,0.86957,0.27413333333333334,1.19677,2.0,5.9,-0.5241287923936971,0.02589599425981698,0.7675510556841565,0.022305890891544836,0.11886382400077698,0.02589599425981698,0.7675510556841565
137,2017-10-01,0.38486,-0.86207,0.27413333333333334,3.01593,4.6,4.3,1.5079258898584342,0.08758215968896876,-0.35838068591975464,0.03704359402874773,0.16955236342762256,0.08758215968896876,-0.35838068591975464
138,2017-11-01,0.51064,0.0,0.4354766666666667,-0.0432,10.7,7.6,-1.0742889201126546,0.0725820576291134,0.14444748978963434,0.05526104427676984,-0.029306409885110806,0.0725820576291134,0.14444748978963434
139,2017-12-01,0.07751,0.86957,0.4354766666666667,-0.70154,5.2,5.0,-8.901670330012974,0.05540668196304179,-0.36669022121565126,-0.0018420599558327338,0.31677868157407113,0.05540668196304179,-0.36669022121565126
140,2018-01-01,0.2668,12.06897,0.4354766666666667,1.24971,-4.3,8.3,1.19172016387293,0.049665304562735026,1.2347443089994536,0.05454508556283639,0.02464847099341611,0.049665304562735026,1.2347443089994536
141,2018-02-01,0.21069,8.46154,0.5831166666666666,1.68593,-0.8,4.2,-0.8325948147864244,-0.10261439084467061,0.2351708816022753,-0.011163904460806538,0.4944888815927296,-0.10261439084467061,0.2351708816022753
142,2018-03-01,0.42533,0.70922,0.5831166666666666,0.48502,2.4,5.2,-3.1228186528189172,-0.024094357999576863,-0.38961659383287117,0.03304832127525899,0.024057360363092823,-0.024094357999576863,-0.38961659383287117
143,2018-04-01,0.26923,6.33803,0.5831166666666666,0.50895,0.8,2.1,-5.37178880145397,-0.004162804689718288,0.08235181107482221,-0.031940383381926556,-0.4650541450356911,-0.004162804689718288,0.08235181107482221
144,2018-05-01,0.01924,11.92053,0.4848766666666667,-2.86979,5.6,3.5,-0.030220570698992155,-0.021501827738109432,0.05539151128706627,0.0473396512990199,-0.13556540221437832,-0.021501827738109432,0.05539151128706627
145,2018-06-01,0.26044,0.59172,0.4848766666666667,-2.41493,11.1,3.9,-2.026404992077349,0.012125704395853061,-0.0701193760113177,0.035523883530899115,0.33418050547273226,0.012125704395853061,-0.0701193760113177
146,2018-07-01,0.22579,7.05882,0.4848766666666667,1.42738,3.7,3.3,-1.6851479101381068,-0.008105792604576318,0.005339028296849957,0.008847887142360369,-0.27168964780515065,-0.008105792604576318,0.005339028296849957
147,2018-08-01,0.09011,4.94505,0.4138,-0.33246,9.9,4.6,-0.49005583005069947,-0.022609459922583522,-0.34934392750587157,0.0338788115913978,0.2759800894083088,-0.022609459922583522,-0.34934392750587157
148,2018-09-01,0.07808,0.0,0.4138,-1.16621,7.4,1.7,0.026813960602336824,-0.013929457854252944,0.5551299416925191,0.031570228362938095,-0.09504210543312623,-0.013929457854252944,0.5551299416925191
149,2018-10-01,0.17873,2.09424,0.4138,-2.09252,2.7,4.0,1.7860129527784794,-0.1346436320288596,0.8825069227431231,-0.051361818671523396,0.7476865373093399,-0.1346436320288596,0.8825069227431231
150,2018-11-01,0.20623,12.30769,0.3527833333333333,-0.8054,9.0,4.3,-1.5562334125177117,-0.020069551961843023,-0.4220211161744959,-0.04889928455900491,-0.09787576527920992,-0.020069551961843023,-0.4220211161744959
151,2018-12-01,0.23396,0.45662,0.3527833333333333,1.52228,13.7,5.4,-1.8436409470845931,-0.03283748175208484,-0.12288643445338744,-0.05500777837767015,0.5128673490589517,-0.03283748175208484,-0.12288643445338744
152,2019-01-01,-0.07042,3.18182,0.3527833333333333,-0.09327,12.9,5.7,1.0390111228716006,0.06013017245037161,0.2141017202662977,0.00556219403854472,-0.1624818919205031,0.06013017245037161,0.2141017202662977
153,2019-02-01,0.06849,5.72687,0.19093666666666667,-0.96538,14.9,1.2,-0.9339229397576537,0.07164333189856065,-0.20706833147539186,0.09394523956231574,-0.46967392557932636,0.07164333189856065,-0.20706833147539186
154,2019-03-01,-0.01939,0.0,0.19093666666666667,0.76038,8.3,4.1,-1.6413056075160066,0.0017653344106841953,0.395722665156095,0.043811139099605136,0.07820119627699815,0.0017653344106841953,0.395722665156095
155,2019-04-01,0.239,0.41667,0.19093666666666667,-0.87363,3.0,5.5,-27.947004867139373,0.07057236613723557,-0.29937245773388843,0.061882815677591775,0.29386756541748266,0.07057236613723557,-0.29937245773388843
156,2019-05-01,0.34738,0.41494,0.29682000000000003,-0.58307,3.5,5.4,-0.37196985437389757,0.01652322220983524,-0.2451026336042863,-0.024698182927105603,-0.04137148874251941,0.01652322220983524,-0.2451026336042863
157,2019-06-01,0.39693,-1.23967,0.29682000000000003,0.95894,-4.6,6.2,-2.090916768600232,0.011955078441134243,0.15782355319005598,0.014431982853712787,-0.21747090267537394,0.011955078441134243,0.15782355319005598
158,2019-07-01,0.03095,-0.41841,0.29682000000000003,0.53035,2.1,8.1,-2.296085760528977,0.010288921064047189,0.028981739461313192,0.05777768954270018,-0.15075633489891843,0.010288921064047189,0.028981739461313192
159,2019-08-01,-0.05131,0.84034,0.4432666666666667,-0.17964,3.0,5.2,-0.9592030414285814,0.022805617633198872,-0.2217666851125536,-0.032722226701277904,0.3270661423094831,0.022805617633198872,-0.2217666851125536
160,2019-09-01,0.20615,-11.25,0.4432666666666667,1.74497,4.0,4.6,13.121202128014495,0.06332028290298064,0.2627522473892914,0.02568579571360185,-0.2825112341937507,0.06332028290298064,0.2627522473892914
161,2019-10-01,0.14627,-4.22535,0.4432666666666667,-0.03699,9.7,7.6,0.6737791849224917,0.04905080067514369,0.12734121896865425,0.003736352474710998,-0.08331479880961085,0.04905080067514369,0.12734121896865425
162,2019-11-01,0.17652,-10.29412,0.48244,-0.18107,3.7,4.2,-1.4131269931354955,0.017173097681149406,-0.013073080142289214,0.06489628449054408,0.2233949585305484,0.017173097681149406,-0.013073080142289214
163,2019-12-01,0.28576,-15.30055,0.48244,-1.22205,-0.2,3.7,-2.6246389885613324,-2.9424261584423012e-05,-0.2467010516055642,0.030523595686235423,-0.07013720330726304,-2.9424261584423012e-05,-0.2467010516055642
164,2020-01-01,0.2173,0.0,0.48244,-0.36796,-1.5,3.3,0.5530756027264869,0.040878653518097816,0.6062936703658035,0.06819661650046006,0.649146094190932,0.040878653518097816,0.6062936703658035
165,2020-02-01,0.31536,0.0,0.31976,1.09588,-6.7,4.4,-0.9364457684786861,0.03794533401748573,-0.023892018811746383,0.02385045077512848,0.4867644689559845,0.03794533401748573,-0.023892018811746383
166,2020-07-01,0.16279,1.93548,0.31976,-1.61515,-2.4,6.6,1.4556895276931734,-0.019845799130961732,0.17446187920393394,0.0951371189499707,-0.3266769461398437,-0.019845799130961732,0.17446187920393394
167,2020-08-01,0.08146,12.5,0.31976,-0.20918,-2.2,4.8,6.220359958230852,0.14646624362840827,-0.2731500979865113,0.08345422829358695,-0.13514039270937478,0.14646624362840827,-0.2731500979865113
168,2020-09-01,0.50275,11.11111,-0.2981066666666667,-2.58517,-28.2,1.3,-0.7323319134546792,0.007856758601531455,0.3158278586741438,-0.003796605631526117,0.6576824537003151,0.007856758601531455,0.3158278586741438
169,2020-10-01,0.43867,-10.0,-0.2981066666666667,-0.25011,-17.7,-2.1,2.176528515100419,0.04154378380486455,0.07253487183329149,0.02876383450803925,-0.3798885675563707,0.04154378380486455,0.07253487183329149
170,2020-11-01,0.23823,0.0,-0.2981066666666667,-1.96877,-23.9,0.5,-0.3772430644904173,-0.024320997716063747,0.07122413479762181,0.01950383613477412,-0.16863881997077113,-0.024320997716063747,0.07122413479762181
171,2020-12-01,0.09884,0.0,-2.753966666666667,-1.07282,-27.9,0.2,1.2796666733265611,0.003607077272191175,-0.34242543808412634,0.06818977182247396,-0.15083270853279937,0.003607077272191175,-0.34242543808412634
172,2021-01-01,0.20247,0.0,-2.753966666666667,-1.69398,-26.8,1.0,-0.4886260821851295,0.0352016379536437,0.44633190964363484,0.03078789015131255,0.48812295330365035,0.0352016379536437,0.44633190964363484
173,2021-02-01,0.46853,0.0,-2.753966666666667,-1.00189,-21.2,3.2,-0.01172974405285691,0.07281733984053368,-0.2870576918537403,0.036641368693722434,-0.27376796176148877,0.07281733984053368,-0.2870576918537403
174,2021-03-01,0.2347,-11.11111,2.9034366666666664,-3.03233,-12.1,2.6,0.13422854290642855,0.030580978666495263,0.30377451960389656,-0.038713972653764944,0.13433560825430318,0.030580978666495263,0.30377451960389656
175,2021-04-01,0.37617,-12.5,2.9034366666666664,2.72896,10.9,2.0,0.9094588771649963,0.11448587693184546,-0.35313383173144647,0.07071859113107913,-0.29185184708184997,0.11448587693184546,-0.35313383173144647
176,2021-05-01,0.484,0.0,2.9034366666666664,0.57347,-0.3,2.3,1.121405820146235,0.015637929521797662,0.34079913952140883,-0.03675045514374455,0.045766473397394924,0.015637929521797662,0.34079913952140883
177,2021-06-01,0.66286,-14.28571,0.5802966666666667,1.56372,-14.5,0.2,-0.6580013238205035,-0.05188414500076345,0.10203599102223752,0.04821095732480005,0.07559212452114589,-0.05188414500076345,0.10203599102223752
178,2021-07-01,0.66524,33.33333,0.5802966666666667,-2.39217,-5.1,15.2,-0.41504841363814626,-0.002139426272876743,0.010785257168698993,0.06005179049146454,0.4622867378968549,-0.002139426272876743,0.010785257168698993
179,2021-08-01,0.78787,25.0,0.5802966666666667,-2.79735,-29.8,11.6,0.3198674292247773,0.05456695581020478,-0.24695728997095154,0.024309905054082995,-0.3608739043122366,0.05456695581020478,-0.24695728997095154
180,2021-09-01,0.44537,-10.0,0.8712766666666667,1.20105,-13.6,10.7,0.7343220832090284,-0.03011432918883553,0.013504672327004886,0.007242799954826815,0.5639622367553071,-0.03011432918883553,0.013504672327004886
181,2021-10-01,0.40697,-11.11111,0.8712766666666667,1.13753,-10.9,11.0,-0.43507903397984365,-0.015664721379654963,0.11937031244826786,-0.006521287567118673,-0.18729151354101883,-0.015664721379654963,0.11937031244826786
182,2021-11-01,0.42438,0.0,0.8712766666666667,0.17444,-6.0,6.8,-0.6393214983479486,0.09848984833719351,0.006837719855311492,0.07314724536508642,0.10504804556719848,0.09848984833719351,0.006837719855311492
183,2021-12-01,0.91013,0.0,1.0209033333333333,1.30441,1.8,10.8,1.6818973938421002,0.05818859693954678,0.21867711211963614,0.008565364098578188,-0.178493731332606,0.05818859693954678,0.21867711211963614
184,2022-01-01,0.79162,0.0,1.0209033333333333,0.45728,6.6,13.0,0.15921732250819648,-0.07466226493857922,0.5412849041025432,-0.05832163406982815,1.9586765297538498,-0.07466226493857922,0.5412849041025432
185,2022-02-01,0.78074,0.0,1.0209033333333333,-1.52688,19.2,11.8,-0.8886605957428698,-0.09049402329465685,-0.05992467337643279,-0.03584244034727263,-0.3626640123972465,-0.09049402329465685,-0.05992467337643279
186,2022-03-01,0.6095,0.0,0.7679366666666666,-2.19151,5.7,10.2,-6.571897718514587,-0.0449977316632392,-0.061536338012139556,-0.028115012339066162,-0.2959826128944927,-0.0449977316632392,-0.061536338012139556
187,2022-04-01,0.71161,150.0,0.7679366666666666,-1.91024,5.3,11.8,-2.824699540201921,-0.0959808001535104,0.10940996124806,-0.019151933048295863,0.0417089962776295,-0.0959808001535104,0.10940996124806
188,2022-05-01,1.00559,65.0,0.7679366666666666,0.66416,18.2,17.5,-0.11038087061909166,-0.004353652482778444,-0.01070535596789045,-0.09764416711629355,0.6276271658402981,-0.004353652482778444,-0.01070535596789045
189,2022-06-01,0.39621,133.33333,1.15494,-1.89718,15.4,13.6,-2.5996016339343218,-0.05541452469151696,-0.13040644350295644,-0.03553187413286148,-0.32322587509309497,-0.05541452469151696,-0.13040644350295644
190,2022-07-01,0.92062,57.14286,1.15494,0.89055,20.3,11.5,-1.2148582911438357,0.053003925848080315,-0.1738928915607361,0.009929349363480573,-0.3398981292249646,0.053003925848080315,-0.1738928915607361
191,2022-08-01,1.18791,38.84298,1.15494,1.2777,29.0,13.2,0.3415596030018521,0.040345149559514716,-0.25339659949990223,0.09120504561207537,-0.13501858309247344,0.040345149559514716,-0.25339659949990223
192,2022-09-01,-0.03393,38.69048,0.5063466666666666,3.45633,15.3,11.9,1.375598446030973,-0.09601586860993491,0.04545647802700819,-0.10910575745821399,1.3438031361045624,-0.09601586860993491,0.04545647802700819
193,2022-10-01,0.23487,9.87124,0.5063466666666666,-0.17235,10.3,8.0,0.04048523877434241,-0.002197311577117073,0.0017758347524760942,-0.05119959295351888,-0.25921923163671906,-0.002197311577117073,0.0017758347524760942
194,2022-11-01,0.41277,20.3125,0.5063466666666666,3.23083,9.5,8.7,0.9566522500737024,0.0631517123970328,-0.1891091403314992,0.04531312942821996,0.0050491595306058025,0.0631517123970328,-0.1891091403314992
195,2022-12-01,0.4883,22.72727,0.6860766666666667,1.5464,11.2,8.8,-0.795663822390147,0.058100715628269226,-0.12284493098564242,-0.0007749576578585784,0.04542241520770492,0.058100715628269226,-0.12284493098564242
196,2023-01-01,0.20504,8.46561,0.6860766666666667,2.63758,7.7,5.2,1.8307631610773263,0.06964993213914968,0.11948195252341261,0.008181659268644774,-0.07074400970762429,0.06964993213914968,0.11948195252341261
197,2023-02-01,0.13128,5.60976,0.6860766666666667,3.24844,3.2,3.5,-0.6579927278026614,0.060013518375968314,0.334607932725946,0.08158793347967064,-0.17300977810329568,0.060013518375968314,0.334607932725946
198,2023-03-01,0.51707,5.54273,0.5876933333333333,1.83383,3.2,7.0,-0.54372428521622,-0.020984567925413693,0.0407758279456392,0.007596116871285094,0.10183421022728766,-0.020984567925413693,0.0407758279456392
199,2023-04-01,0.37001,1.75055,0.5876933333333333,1.77426,-2.8,6.1,5.766588981653517,0.05628630611260052,-0.29070677464448286,0.042463544249447725,-0.17471601080623633,0.05628630611260052,-0.29070677464448286
200,2023-05-01,0.05304,3.87097,0.5876933333333333,16.62419,1.3,7.3,0.4406538115281185,0.052961870483645666,0.06787580538235899,0.03819091488425311,-0.1654489378545981,0.052961870483645666,0.06787580538235899
201,2023-06-01,0.36778,4.7619,0.5305799999999999,6.22051,-2.9,5.8,-1.4659926651668196,0.06663335736677503,-0.03013641300831376,0.09212574517923314,0.3504007347941695,0.06663335736677503,-0.03013641300831376
202,2023-07-01,0.12413,0.39526,0.5305799999999999,0.16145,-2.6,6.0,-2.364213653384661,0.079388811064406,0.06678356181494557,0.04038241297680893,-0.028132234572633228,0.079388811064406,0.06678356181494557
203,2023-08-01,0.18035,0.7874,0.5305799999999999,-1.63324,-2.1,3.0,-0.05234000106762135,-0.008280548628839491,0.42001325846278276,-0.03482638852293807,-0.02427325879725134,-0.008280548628839491,0.42001325846278276
204,2023-09-01,0.16686,4.10156,0.5114466666666667,-3.31905,-0.7,2.4,-0.03067288877593115,-0.04747158274926333,0.07340394429254568,-0.009512842163097878,-0.19116168698886957,-0.04747158274926333,0.07340394429254568
205,2023-10-01,0.63119,0.0,0.5114466666666667,-1.04501,-0.1,5.9,-1.4042699737143094,-0.08698368766780265,-0.08642515754261386,-0.025103328730767514,0.13521166264867135,-0.08698368766780265,-0.08642515754261386
206,2023-11-01,0.39573,0.0,0.5114466666666667,2.54372,0.4,3.7,-2.9156473451969807,0.04111733898724412,0.6146661190906493,0.005385141189607007,-0.27814801430896496,0.04111733898724412,0.6146661190906493
