,Month,Open,High,Low,Close,Adj Close,Volume,Avg_price,PC_change_price,PC_change_vol
202,2019-11-01,3050.719971,3154.26001,3050.719971,3140.97998,3140.97998,72410620000,3095.8499755000003,0.028308067427859747,-0.06832187691712266
203,2019-12-01,3143.850098,3247.929932,3070.330078,3230.780029,3230.780029,72325540000,3187.3150635,0.02954441872953734,-0.001174965771595382
204,2020-01-01,3244.669922,3337.77002,3214.639893,3225.52002,3225.52002,77287980000,3235.094971,0.014990644648581603,0.06861255373966098
205,2020-02-01,3235.659912,3393.52002,2855.840088,2954.219971,2954.219971,84436590000,3094.9399415,-0.04332331222309584,0.09249316646650618
206,2020-07-01,3105.919922,3279.98999,3101.169922,3271.120117,3271.120117,96928130000,3188.5200194999998,0.030236476238257873,0.14793989193547488
207,2020-08-01,3288.26001,3514.77002,3284.530029,3500.310059,3500.310059,82466520000,3394.2850344999997,0.06453307921593872,-0.14919930880746385
208,2020-09-01,3507.439941,3588.110107,3209.449951,3363.0,3363.0,92310780000,3435.2199705000003,0.01205995830754695,0.1193728072919774
209,2020-10-01,3385.870117,3549.850098,3233.939941,3269.959961,3269.959961,89938980000,3327.915039,-0.031236698791193257,-0.02569364054772368
210,2020-11-01,3296.199951,3645.98999,3279.73999,3621.629883,3621.629883,101247180000,3458.914917,0.039363949038604074,0.12573191290361532
211,2020-12-01,3645.870117,3760.199951,3633.399902,3756.070068,3756.070068,96375680000,3700.9700924999997,0.06998008951025021,-0.04811492033654666
212,2021-01-01,3764.610107,3870.899902,3662.709961,3714.23999,3714.23999,106117800000,3739.4250485000002,0.010390507093783141,0.10108483800062422
213,2021-02-01,3731.169922,3950.429932,3725.620117,3811.149902,3811.149902,99082320000,3771.159912,0.0084865622624873,-0.06629877362704466
214,2021-03-01,3842.51001,3994.409912,3723.340088,3972.889893,3972.889893,122371150000,3907.6999514999998,0.03620637753003344,0.23504526337292062
215,2021-04-01,3992.780029,4218.779785,3992.780029,4181.169922,4181.169922,83124090000,4086.9749755000003,0.04587737703125964,-0.3207215099310581
216,2021-05-01,4191.97998,4238.040039,4056.879883,4204.109863,4204.109863,88321860000,4198.0449215,0.027176566205035627,0.0625302484514417
217,2021-06-01,4216.52002,4302.430176,4164.399902,4297.5,4297.5,102544180000,4257.01001,0.014045845054685915,0.16102831167731296
218,2021-07-01,4300.72998,4429.970215,4233.129883,4395.259766,4395.259766,84255620000,4347.994873,0.021372950213006354,-0.1783481032273114
219,2021-08-01,4406.859863,4537.359863,4367.72998,4522.680176,4522.680176,80500760000,4464.7700195,0.02685724107568425,-0.04456509844684545
220,2021-09-01,4528.799805,4545.850098,4305.910156,4307.540039,4307.540039,85528860000,4418.169922,-0.010437289557238688,0.062460279878103014
221,2021-10-01,4317.160156,4608.080078,4278.939941,4605.379883,4605.379883,80253600000,4461.2700195,0.00975519236718024,-0.061678128294940446
222,2021-11-01,4610.620117,4743.830078,4560.0,4567.0,4567.0,88268840000,4588.8100585,0.028588280566414714,0.09987389973783108
223,2021-12-01,4602.819824,4808.930176,4495.120117,4766.180176,4766.180176,92750180000,4684.5,0.020852887846763292,0.05076921822015561
224,2022-01-01,4778.140137,4818.620117,4222.620117,4515.549805,4515.549805,95562890000,4646.844971,-0.008038217312413184,0.030325655432690266
225,2022-02-01,4519.569824,4595.310059,4114.649902,4373.939941,4373.939941,92667710000,4446.754882499999,-0.04305934235997153,-0.030296069949328656
226,2022-03-01,4363.140137,4637.299805,4157.870117,4530.410156,4530.410156,123546260000,4446.7751465,4.5570310341205365e-06,0.3332180108907407
227,2022-04-01,4540.319824,4593.450195,4124.279785,4131.930176,4131.930176,90367840000,4336.125,-0.02488323399645953,-0.268550581782079
228,2022-05-01,4130.609863,4307.660156,3810.320068,4132.149902,4132.149902,108860390000,4131.379882499999,-0.04721845368848927,0.20463640604887756
229,2022-06-01,4149.779785,4177.509766,3636.870117,3785.379883,3785.379883,106116710000,3967.579834,-0.039647781893365826,-0.025203657638926336
230,2022-07-01,3781.0,4140.149902,3721.560059,4130.290039,4130.290039,81688320000,3955.6450195,-0.0030080842728670604,-0.23020304719209633
231,2022-08-01,4112.379883,4325.279785,3954.530029,3955.0,3955.0,92252350000,4033.6899415,0.019730011569608588,0.1293211808003886
232,2022-09-01,3936.72998,4119.279785,3584.129883,3585.620117,3585.620117,94241020000,3761.1750485000002,-0.06755970264255363,0.021556849229315025
233,2022-10-01,3609.780029,3905.419922,3491.580078,3871.97998,3871.97998,95823760000,3740.8800045,-0.005395931786821332,0.016794597511784148
234,2022-11-01,3901.790039,4080.110107,3698.149902,4080.110107,4080.110107,92671910000,3990.950073,0.06684792567502419,-0.03289215534852734
235,2022-12-01,4087.139893,4100.959961,3764.48999,3839.5,3839.5,85249330000,3963.3199465,-0.006923195227854755,-0.08009525216432897
236,2023-01-01,3853.290039,4094.209961,3794.330078,4076.600098,4076.600098,80763810000,3964.9450685,0.0004100405775808022,-0.05261648390667704
237,2023-02-01,4070.070068,4195.439941,3943.080078,3970.149902,3970.149902,80392280000,4020.109985,0.013913160345716878,-0.004600203977499328
238,2023-03-01,3963.340088,4110.75,3808.860107,4109.310059,4109.310059,113094800000,4036.3250735,0.004033493750296011,0.40678682082408907
239,2023-04-01,4102.200195,4170.060059,4049.350098,4169.47998,4169.47998,70861260000,4135.840087500001,0.024654856134693957,-0.37343485288448275
240,2023-05-01,4166.790039,4231.100098,4048.280029,4179.830078,4179.830078,88929200000,4173.3100585,0.009059821029649404,0.25497627335443934
241,2023-06-01,4183.029785,4458.47998,4171.640137,4450.379883,4450.379883,87983140000,4316.704834,0.03435996211399157,-0.010638350508044602
242,2023-07-01,4450.47998,4607.069824,4385.049805,4588.959961,4588.959961,75063200000,4519.7199705,0.04703011771872289,-0.14684563428856937
243,2023-08-01,4578.830078,4584.620117,4335.310059,4507.660156,4507.660156,86840820000,4543.245117,0.005205000896858133,0.1569027166441079
244,2023-09-01,4530.600098,4541.25,4238.629883,4288.049805,4288.049805,73482980000,4409.3249515,-0.02947676430639756,-0.15381982804860664
245,2023-10-01,4284.52002,4393.569824,4103.779785,4117.370117,4117.370117,71792290000,4200.9450685,-0.04725890817575404,-0.02300791285274495
246,2023-10-27,4152.930176,4156.700195,4103.779785,4117.370117,4117.370117,2809221292,4135.1501465,-0.01566193342858752,-0.960870153438482
